date_start,data_end,name,ticker,retorno,ret
1/1/2007,1/31/2007,SUZANO PAPEL PNA ,SUZB3<XBSP>,,
1/1/2007,1/31/2007,B3 ON ,B3SA3<XBSP>,,
1/1/2007,1/31/2007,IOCHPE-MAXION ON ,MYPK3<XBSP>,,
1/1/2007,1/31/2007,AES TIETÊ UNIT ,AESB3<XBSP>,,
1/1/2007,1/31/2007,SER EDUCACIONAL ON ,SEER3<XBSP>,,
1/1/2007,1/31/2007,CVC BRASIL ON ,CVCB3<XBSP>,,
1/1/2007,1/31/2007,USIMINAS PNA ,USIM5<XBSP>,1.434116518,0.014341165
1/1/2007,1/31/2007,RUMO ON ,RAIL3<XBSP>,,
1/1/2007,1/31/2007,CARREFOUR BR ON ,CRFB3<XBSP>,,
1/1/2007,1/31/2007,VIA VAREJO UNIT ,VVAR11<XBSP>,,
1/1/2007,1/31/2007,TENDA ON ,TEND3<XBSP>,,
1/1/2007,1/31/2007,BRASKEM PNA ,BRKM5<XBSP>,3.533333333,0.035333333
1/1/2007,1/31/2007,ITAU UNIBANCO PN ,ITUB4<XBSP>,1.452646816,0.014526468
1/1/2007,1/31/2007,SMILES ON ,SMLS3<XBSP>,,
1/1/2007,1/31/2007,BRF S.A. ON ,BRFS3<XBSP>,-9.364641119,-0.093646411
1/1/2007,1/31/2007,BRASIL ON ,BBAS3<XBSP>,8.59375,0.0859375
1/1/2007,1/31/2007,VIAVAREJO UNT ,VVAR11<XBSP>,,
1/1/2007,1/31/2007,SID NACIONAL ON ,CSNA3<XBSP>,6.806201551,0.068062016
1/1/2007,1/31/2007,MAGAZINE LUIZA ON ,MGLU3<XBSP>,,
1/1/2007,1/31/2007,SUZANO PAPEL ON ,SUZB3<XBSP>,,
1/1/2007,1/31/2007,CCR SA ON ,CCRO3<XBSP>,-3.292894281,-0.032928943
1/1/2007,1/31/2007,KLABIN S/A UNT ,KLBN11<XBSP>,,
1/1/2007,1/31/2007,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,,
1/1/2007,1/31/2007,RAIADROGASIL ON ,RADL3<XBSP>,,
1/1/2007,1/31/2007,P.ACUCAR - CBD PN ,PCAR4<XBSP>,-7.296251834,-0.072962518
1/1/2007,1/31/2007,NATURA ON ,NTCO3<XBSP>,-4.809286899,-0.048092869
1/1/2007,1/31/2007,BBSEGURIDADE ON ,BBSE3<XBSP>,,
1/1/2007,1/31/2007,CYRELA REALT ON ,CYRE3<XBSP>,-3.629230015,-0.0362923
1/1/2007,1/31/2007,JBS ON ,JBSS3<XBSP>,,
1/1/2007,1/31/2007,VIA VAREJO ON ,VIIA3<XBSP>,2.777777778,0.027777778
1/1/2007,1/31/2007,BR MALLS PART ON ,BRML3<XBSP>,,
1/1/2007,1/31/2007,COGNA ON ,COGN3<XBSP>,,
1/1/2007,1/31/2007,HAPVIDA ON ,HAPV3<XBSP>,,
1/1/2007,1/31/2007,YDUQS PART ON ,YDUQ3<XBSP>,,
1/1/2007,1/31/2007,ENGIE BRASIL ON ,EGIE3<XBSP>,1.388888889,0.013888889
1/1/2007,1/31/2007,P.ACUCAR - CBD ON ,PCAR3<XBSP>,,
1/1/2007,1/31/2007,LOCAWEB ON ,LWSA3<XBSP>,,
1/1/2007,1/31/2007,GRUPO NATURA ON ,NTCO3<XBSP>,-4.809286899,-0.048092869
1/1/2007,1/31/2007,ENEVA ON ,ENEV3<XBSP>,,
1/1/2007,1/31/2007,MARFRIG ON ,MRFG3<XBSP>,,
1/1/2007,1/31/2007,BTGP BANCO UNT ,BPAC11<XBSP>,,
1/1/2007,1/31/2007,PETRO RIO ON ,PRIO3<XBSP>,,
1/1/2007,1/31/2007,SIMPAR ON ,SIMH3<XBSP>,,
1/1/2007,1/31/2007,KLABIN UNT ,KLBN11<XBSP>,,
1/1/2007,1/31/2007,VIA ON ,VIIA3<XBSP>,2.777777778,0.027777778
1/1/2007,1/31/2007,REDE DOR ON ,RDOR3<XBSP>,,
1/1/2007,1/31/2007,PETROBRAS BR ON ,VBBR3<XBSP>,,
1/1/2007,1/31/2007,ISHARES S&P 500 CI ,IVVB11<XBSP>,,
1/1/2007,1/31/2007,VIBRA ON ,VBBR3<XBSP>,,
1/1/2007,1/31/2007,TELEFÔNICA BRASIL ON ,VIVT3<XBSP>,2.446837077,0.024468371
1/1/2007,1/31/2007,PETZ ON ,PETZ3<XBSP>,,
1/1/2007,1/31/2007,MULTIPLAN ON ,MULT3<XBSP>,,
1/1/2007,1/31/2007,INTER BANCO UNIT ,BIDI11<XBSP>,,
1/1/2007,1/31/2007,ASSAÍ ON ,ASAI3<XBSP>,,
date_start,data_end,name,,,
2/1/2007,2/28/2007,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,-7.245527295,-0.072455273
2/1/2007,2/28/2007,PETROBRAS PN ,PETR4<XBSP>,-8.512908044,-0.08512908
2/1/2007,2/28/2007,COPEL PNB ,CPLE6<XBSP>,-4.79876161,-0.047987616
2/1/2007,2/28/2007,OGX PETRÓLEO ON ,OGXP3<XBSP>,,
2/1/2007,2/28/2007,REDECARD ON ,RDCD3<XBSP>,,
2/1/2007,2/28/2007,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,-9.568345324,-0.095683453
2/1/2007,2/28/2007,GERDAU PN ,GGBR4<XBSP>,2.043977926,0.020439779
2/1/2007,2/28/2007,CETIP ON ,CTIP3<XBSP>,,
2/1/2007,2/28/2007,ENERGIAS DO BRASIL ON ,ENBR3<XBSP>,5.696202532,0.056962025
2/1/2007,2/28/2007,CIELO ON ,CIEL3<XBSP>,,
2/1/2007,2/28/2007,TIM PART. ON ,TIMS3<XBSP>,-9.691629956,-0.0969163
2/1/2007,2/28/2007,VALE PNA ,VALE5<XBSP>,4.1,0.041
2/1/2007,2/28/2007,TELEFÔNICA BR PN ,VIVT4<XBSP>,-3.338929304,-0.033389293
2/1/2007,2/28/2007,LOJAS RENNER ON ,LREN3<XBSP>,0.470588235,0.004705882
2/1/2007,2/28/2007,BANCO DO BRASIL ON ,BBAS3<XBSP>,-0.968264624,-0.009682646
2/1/2007,2/28/2007,MULTIPLUS ON ,MPLU3<XBSP>,,
2/1/2007,2/28/2007,PDG REALTY ON ,PDGR3<XBSP>,-3.214285714,-0.032142857
2/1/2007,2/28/2007,BRF ON ,BRFS3<XBSP>,-5.107136508,-0.051071365
2/1/2007,2/28/2007,DASA ON ,DASA3<XBSP>,8.470588235,0.084705882
2/1/2007,2/28/2007,AMBEV PN ,AMBV4<XBSP>,-5.892242049,-0.05892242
2/1/2007,2/28/2007,IOCHPE MAXION ON ,MYPK3<XBSP>,48.90547836,0.489054784
2/1/2007,2/28/2007,COSAN ON ,CSAN3<XBSP>,-3.636363636,-0.036363636
2/1/2007,2/28/2007,BM&FBOVESPA ON ,B3SA3<XBSP>,,
2/1/2007,2/28/2007,PETROBRAS ON ,PETR3<XBSP>,-7.980769231,-0.079807692
2/1/2007,2/28/2007,CEMIG PN ,CMIG4<XBSP>,-0.69813176,-0.006981318
2/1/2007,2/28/2007,AES TIETÊ PN ,GETI4<XBSP>,2.104442712,0.021044427
2/1/2007,2/28/2007,CCR ON ,CCRO3<XBSP>,-2.150537634,-0.021505376
2/1/2007,2/28/2007,ULTRAPAR ON ,UGPA3<XBSP>,,
2/1/2007,2/28/2007,MARCOPOLO PN ,POMO4<XBSP>,-2.4,-0.024
2/1/2007,2/28/2007,MRV ON ,MRVE3<XBSP>,,
2/1/2007,2/28/2007,BR MALLS PART. ON ,BRML3<XBSP>,,
2/1/2007,2/28/2007,ARTERIS ON ,ARTR3<XBSP>,-8.242612753,-0.082426128
2/1/2007,2/28/2007,VALE ON ,VALE3<XBSP>,1.983122363,0.019831224
2/1/2007,2/28/2007,RAIA DROGASIL ON ,RADL3<XBSP>,,
2/1/2007,2/28/2007,OI PN ,OIBR4<XBSP>,1.584972612,0.015849726
2/1/2007,2/28/2007,BR PROPERTIES ON ,BRPR3<XBSP>,,
2/1/2007,2/28/2007,SABESP ON ,SBSP3<XBSP>,5.003703704,0.050037037
2/1/2007,2/28/2007,KROTON UNIT ,KROT11<XBSP>,,
2/1/2007,2/28/2007,BRADESCO PN ,BBDC4<XBSP>,-9.452980254,-0.094529803
2/1/2007,2/28/2007,TOTVS ON ,TOTS3<XBSP>,4.294478528,0.042944785
2/1/2007,2/28/2007,KROTON ON ,COGN3<XBSP>,,
2/1/2007,2/28/2007,COELCE PNA ,COCE5<XBSP>,7.248908297,0.072489083
2/1/2007,2/28/2007,ANHANGUERA ON ,AEDU3<XBSP>,,
2/1/2007,2/28/2007,EVEN ON ,EVEN3<XBSP>,,
2/1/2007,2/28/2007,RANDON PART. PN ,RAPT4<XBSP>,11.11111111,0.111111111
2/1/2007,2/28/2007,ITAÚSA PN ,ITSA4<XBSP>,-1.375428354,-0.013754284
2/1/2007,2/28/2007,HYPERMARCAS ON ,HYPE3<XBSP>,,
2/1/2007,2/28/2007,SOUZA CRUZ ON ,CRUZ3<XBSP>,-3.75,-0.0375
2/1/2007,2/28/2007,MINERVA ON ,BEEF3<XBSP>,,
2/1/2007,2/28/2007,TRACTEBEL ON ,EGIE3<XBSP>,-5.479452055,-0.054794521
2/1/2007,2/28/2007,BB SEGURIDADE ON ,BBSE3<XBSP>,,
2/1/2007,2/28/2007,SUZANO PAPEL PNA ,SUZB5<XBSP>,-6.86695279,-0.068669528
2/1/2007,2/28/2007,ALL ON ,ALLL3<XBSP>,-12,-0.12
2/1/2007,2/28/2007,ESTÁCIO PART. ON ,YDUQ3<XBSP>,,
2/1/2007,2/28/2007,KLABIN PN ,KLBN4<XBSP>,0.391389432,0.003913894
2/1/2007,2/28/2007,AMBEV ON ,ABEV3<XBSP>,0.565423965,0.00565424
2/1/2007,2/28/2007,LOCALIZA ON ,RENT3<XBSP>,-12.84046693,-0.128404669
2/1/2007,2/28/2007,TUPY ON ,TUPY3<XBSP>,2.830769231,0.028307692
2/1/2007,2/28/2007,VALID ON ,VLID3<XBSP>,-0.518134715,-0.005181347
2/1/2007,2/28/2007,EMBRAER ON ,EMBR3<XBSP>,12.0600657,0.120600657
2/1/2007,2/28/2007,FIBRIA ON ,FIBR3<XBSP>,,
2/1/2007,2/28/2007,ESTACIO PART. ON ,YDUQ3<XBSP>,,
2/1/2007,2/28/2007,KLABIN UNIT ,KLBN11<XBSP>,,
2/1/2007,2/28/2007,LOJAS AMERICANAS PN ,LAME4<XBSP>,-3.133079433,-0.031330794
2/1/2007,2/28/2007,M. DIAS BRANCO ON ,MDIA3<XBSP>,8.695652174,0.086956522
2/1/2007,2/28/2007,CPFL ENERGIA ON ,CPFE3<XBSP>,0.892857143,0.008928571
2/1/2007,2/28/2007,QUALICORP ON ,QUAL3<XBSP>,,
2/1/2007,2/28/2007,EQUATORIAL ON ,EQTL3<XBSP>,,
2/1/2007,2/28/2007,WEG ON ,WEGE3<XBSP>,,
2/1/2007,2/28/2007,ITAUSA PN ,ITSA4<XBSP>,-1.375428354,-0.013754284
2/1/2007,2/28/2007,SÃO MARTINHO ON ,SMTO3<XBSP>,,
2/1/2007,2/28/2007,TELEFÔNICA BRASIL PN ,VIVT4<XBSP>,-3.338929304,-0.033389293
2/1/2007,2/28/2007,RUMO LOG. ON ,RUMO3<XBSP>,,
2/1/2007,2/28/2007,TRANSMISSÃO PAULISTA PN ,TRPL4<XBSP>,-7.622149837,-0.076221498
2/1/2007,2/28/2007,ECORODOVIAS ON ,ECOR3<XBSP>,,
2/1/2007,2/28/2007,TAESA UNIT ,TAEE11<XBSP>,1.739130435,0.017391304
2/1/2007,2/28/2007,SUZANO PAPEL PNA ,SUZB3<XBSP>,,
2/1/2007,2/28/2007,B3 ON ,B3SA3<XBSP>,,
2/1/2007,2/28/2007,IOCHPE-MAXION ON ,MYPK3<XBSP>,48.90547836,0.489054784
2/1/2007,2/28/2007,AES TIETÊ UNIT ,AESB3<XBSP>,,
2/1/2007,2/28/2007,SER EDUCACIONAL ON ,SEER3<XBSP>,,
2/1/2007,2/28/2007,CVC BRASIL ON ,CVCB3<XBSP>,,
2/1/2007,2/28/2007,USIMINAS PNA ,USIM5<XBSP>,10.23690773,0.102369077
2/1/2007,2/28/2007,RUMO ON ,RAIL3<XBSP>,,
2/1/2007,2/28/2007,CARREFOUR BR ON ,CRFB3<XBSP>,,
2/1/2007,2/28/2007,VIA VAREJO UNIT ,VVAR11<XBSP>,,
2/1/2007,2/28/2007,TENDA ON ,TEND3<XBSP>,,
2/1/2007,2/28/2007,BRASKEM PNA ,BRKM5<XBSP>,-11.26851256,-0.112685126
2/1/2007,2/28/2007,ITAU UNIBANCO PN ,ITUB4<XBSP>,-7.245527295,-0.072455273
2/1/2007,2/28/2007,SMILES ON ,SMLS3<XBSP>,,
2/1/2007,2/28/2007,BRF S.A. ON ,BRFS3<XBSP>,-5.107136508,-0.051071365
2/1/2007,2/28/2007,BRASIL ON ,BBAS3<XBSP>,-0.968264624,-0.009682646
2/1/2007,2/28/2007,VIAVAREJO UNT ,VVAR11<XBSP>,,
2/1/2007,2/28/2007,SID NACIONAL ON ,CSNA3<XBSP>,7.562781245,0.075627812
2/1/2007,2/28/2007,MAGAZINE LUIZA ON ,MGLU3<XBSP>,,
2/1/2007,2/28/2007,SUZANO PAPEL ON ,SUZB3<XBSP>,,
2/1/2007,2/28/2007,CCR SA ON ,CCRO3<XBSP>,-2.150537634,-0.021505376
2/1/2007,2/28/2007,KLABIN S/A UNT ,KLBN11<XBSP>,,
2/1/2007,2/28/2007,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,,
2/1/2007,2/28/2007,RAIADROGASIL ON ,RADL3<XBSP>,,
2/1/2007,2/28/2007,P.ACUCAR - CBD PN ,PCAR4<XBSP>,-9.568345324,-0.095683453
2/1/2007,2/28/2007,NATURA ON ,NTCO3<XBSP>,-6.167247387,-0.061672474
2/1/2007,2/28/2007,BBSEGURIDADE ON ,BBSE3<XBSP>,,
2/1/2007,2/28/2007,CYRELA REALT ON ,CYRE3<XBSP>,0.254452926,0.002544529
2/1/2007,2/28/2007,JBS ON ,JBSS3<XBSP>,,
2/1/2007,2/28/2007,VIA VAREJO ON ,VIIA3<XBSP>,,
2/1/2007,2/28/2007,BR MALLS PART ON ,BRML3<XBSP>,,
2/1/2007,2/28/2007,COGNA ON ,COGN3<XBSP>,,
2/1/2007,2/28/2007,HAPVIDA ON ,HAPV3<XBSP>,,
2/1/2007,2/28/2007,YDUQS PART ON ,YDUQ3<XBSP>,,
2/1/2007,2/28/2007,ENGIE BRASIL ON ,EGIE3<XBSP>,-5.479452055,-0.054794521
2/1/2007,2/28/2007,P.ACUCAR - CBD ON ,PCAR3<XBSP>,,
2/1/2007,2/28/2007,LOCAWEB ON ,LWSA3<XBSP>,,
2/1/2007,2/28/2007,GRUPO NATURA ON ,NTCO3<XBSP>,-6.167247387,-0.061672474
2/1/2007,2/28/2007,ENEVA ON ,ENEV3<XBSP>,,
2/1/2007,2/28/2007,MARFRIG ON ,MRFG3<XBSP>,,
2/1/2007,2/28/2007,BTGP BANCO UNT ,BPAC11<XBSP>,,
2/1/2007,2/28/2007,PETRO RIO ON ,PRIO3<XBSP>,,
2/1/2007,2/28/2007,SIMPAR ON ,SIMH3<XBSP>,,
2/1/2007,2/28/2007,KLABIN UNT ,KLBN11<XBSP>,,
2/1/2007,2/28/2007,VIA ON ,VIIA3<XBSP>,,
2/1/2007,2/28/2007,REDE DOR ON ,RDOR3<XBSP>,,
2/1/2007,2/28/2007,PETROBRAS BR ON ,VBBR3<XBSP>,,
2/1/2007,2/28/2007,ISHARES S&P 500 CI ,IVVB11<XBSP>,,
2/1/2007,2/28/2007,VIBRA ON ,VBBR3<XBSP>,,
2/1/2007,2/28/2007,TELEFÔNICA BRASIL ON ,VIVT3<XBSP>,-4.041450777,-0.040414508
2/1/2007,2/28/2007,PETZ ON ,PETZ3<XBSP>,,
2/1/2007,2/28/2007,MULTIPLAN ON ,MULT3<XBSP>,,
2/1/2007,2/28/2007,INTER BANCO UNIT ,BIDI11<XBSP>,,
2/1/2007,2/28/2007,ASSAÍ ON ,ASAI3<XBSP>,,
date_start,data_end,name,,,
3/1/2007,3/31/2007,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,0.612913157,0.006129132
3/1/2007,3/31/2007,PETROBRAS PN ,PETR4<XBSP>,7.60261194,0.076026119
3/1/2007,3/31/2007,COPEL PNB ,CPLE6<XBSP>,-2.43902439,-0.024390244
3/1/2007,3/31/2007,OGX PETRÓLEO ON ,OGXP3<XBSP>,,
3/1/2007,3/31/2007,REDECARD ON ,RDCD3<XBSP>,,
3/1/2007,3/31/2007,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,-4.534606205,-0.045346062
3/1/2007,3/31/2007,GERDAU PN ,GGBR4<XBSP>,4.280585474,0.042805855
3/1/2007,3/31/2007,CETIP ON ,CTIP3<XBSP>,,
3/1/2007,3/31/2007,ENERGIAS DO BRASIL ON ,ENBR3<XBSP>,-9.580838323,-0.095808383
3/1/2007,3/31/2007,CIELO ON ,CIEL3<XBSP>,,
3/1/2007,3/31/2007,TIM PART. ON ,TIMS3<XBSP>,3.902439024,0.03902439
3/1/2007,3/31/2007,VALE PNA ,VALE5<XBSP>,3.105987832,0.031059878
3/1/2007,3/31/2007,TELEFÔNICA BR PN ,VIVT4<XBSP>,1.026184883,0.010261849
3/1/2007,3/31/2007,LOJAS RENNER ON ,LREN3<XBSP>,-10.67246571,-0.106724657
3/1/2007,3/31/2007,BANCO DO BRASIL ON ,BBAS3<XBSP>,-2.233843,-0.02233843
3/1/2007,3/31/2007,MULTIPLUS ON ,MPLU3<XBSP>,,
3/1/2007,3/31/2007,PDG REALTY ON ,PDGR3<XBSP>,-19.55719557,-0.195571956
3/1/2007,3/31/2007,BRF ON ,BRFS3<XBSP>,7.8125,0.078125
3/1/2007,3/31/2007,DASA ON ,DASA3<XBSP>,-1.301518438,-0.013015184
3/1/2007,3/31/2007,AMBEV PN ,AMBV4<XBSP>,11.01280581,0.110128058
3/1/2007,3/31/2007,IOCHPE MAXION ON ,MYPK3<XBSP>,,
3/1/2007,3/31/2007,COSAN ON ,CSAN3<XBSP>,-4.895461499,-0.048954615
3/1/2007,3/31/2007,BM&FBOVESPA ON ,B3SA3<XBSP>,,
3/1/2007,3/31/2007,PETROBRAS ON ,PETR3<XBSP>,8.129571578,0.081295716
3/1/2007,3/31/2007,CEMIG PN ,CMIG4<XBSP>,0.00990197,9.90197E-05
3/1/2007,3/31/2007,AES TIETÊ PN ,GETI4<XBSP>,-0.763358779,-0.007633588
3/1/2007,3/31/2007,CCR ON ,CCRO3<XBSP>,2.514114958,0.02514115
3/1/2007,3/31/2007,ULTRAPAR ON ,UGPA3<XBSP>,,
3/1/2007,3/31/2007,MARCOPOLO PN ,POMO4<XBSP>,2.459016393,0.024590164
3/1/2007,3/31/2007,MRV ON ,MRVE3<XBSP>,,
3/1/2007,3/31/2007,BR MALLS PART. ON ,BRML3<XBSP>,,
3/1/2007,3/31/2007,ARTERIS ON ,ARTR3<XBSP>,0.677966102,0.006779661
3/1/2007,3/31/2007,VALE ON ,VALE3<XBSP>,5.22686526,0.052268653
3/1/2007,3/31/2007,RAIA DROGASIL ON ,RADL3<XBSP>,,
3/1/2007,3/31/2007,OI PN ,OIBR4<XBSP>,6.752730884,0.067527309
3/1/2007,3/31/2007,BR PROPERTIES ON ,BRPR3<XBSP>,,
3/1/2007,3/31/2007,SABESP ON ,SBSP3<XBSP>,-2.472575923,-0.024725759
3/1/2007,3/31/2007,KROTON UNIT ,KROT11<XBSP>,,
3/1/2007,3/31/2007,BRADESCO PN ,BBDC4<XBSP>,7.669978265,0.076699783
3/1/2007,3/31/2007,TOTVS ON ,TOTS3<XBSP>,9.527263359,0.095272634
3/1/2007,3/31/2007,KROTON ON ,COGN3<XBSP>,,
3/1/2007,3/31/2007,COELCE PNA ,COCE5<XBSP>,5.048859935,0.050488599
3/1/2007,3/31/2007,ANHANGUERA ON ,AEDU3<XBSP>,,
3/1/2007,3/31/2007,EVEN ON ,EVEN3<XBSP>,,
3/1/2007,3/31/2007,RANDON PART. PN ,RAPT4<XBSP>,9.565217391,0.095652174
3/1/2007,3/31/2007,ITAÚSA PN ,ITSA4<XBSP>,0.965759438,0.009657594
3/1/2007,3/31/2007,HYPERMARCAS ON ,HYPE3<XBSP>,,
3/1/2007,3/31/2007,SOUZA CRUZ ON ,CRUZ3<XBSP>,12.64951158,0.126495116
3/1/2007,3/31/2007,MINERVA ON ,BEEF3<XBSP>,,
3/1/2007,3/31/2007,TRACTEBEL ON ,EGIE3<XBSP>,4.347826087,0.043478261
3/1/2007,3/31/2007,BB SEGURIDADE ON ,BBSE3<XBSP>,,
3/1/2007,3/31/2007,SUZANO PAPEL PNA ,SUZB5<XBSP>,-10.13824885,-0.101382488
3/1/2007,3/31/2007,ALL ON ,ALLL3<XBSP>,-1.515151515,-0.015151515
3/1/2007,3/31/2007,ESTÁCIO PART. ON ,YDUQ3<XBSP>,,
3/1/2007,3/31/2007,KLABIN PN ,KLBN4<XBSP>,13.57049987,0.135704999
3/1/2007,3/31/2007,AMBEV ON ,ABEV3<XBSP>,10.37347398,0.10373474
3/1/2007,3/31/2007,LOCALIZA ON ,RENT3<XBSP>,12.75083921,0.127508392
3/1/2007,3/31/2007,TUPY ON ,TUPY3<XBSP>,0.538599641,0.005385996
3/1/2007,3/31/2007,VALID ON ,VLID3<XBSP>,-3.645833333,-0.036458333
3/1/2007,3/31/2007,EMBRAER ON ,EMBR3<XBSP>,-1.386484857,-0.013864849
3/1/2007,3/31/2007,FIBRIA ON ,FIBR3<XBSP>,,
3/1/2007,3/31/2007,ESTACIO PART. ON ,YDUQ3<XBSP>,,
3/1/2007,3/31/2007,KLABIN UNIT ,KLBN11<XBSP>,,
3/1/2007,3/31/2007,LOJAS AMERICANAS PN ,LAME4<XBSP>,9.70464135,0.097046414
3/1/2007,3/31/2007,M. DIAS BRANCO ON ,MDIA3<XBSP>,-1.785714286,-0.017857143
3/1/2007,3/31/2007,CPFL ENERGIA ON ,CPFE3<XBSP>,8.0077774,0.080077774
3/1/2007,3/31/2007,QUALICORP ON ,QUAL3<XBSP>,,
3/1/2007,3/31/2007,EQUATORIAL ON ,EQTL3<XBSP>,,
3/1/2007,3/31/2007,WEG ON ,WEGE3<XBSP>,5.961923848,0.059619238
3/1/2007,3/31/2007,ITAUSA PN ,ITSA4<XBSP>,0.965759438,0.009657594
3/1/2007,3/31/2007,SÃO MARTINHO ON ,SMTO3<XBSP>,-1.259259259,-0.012592593
3/1/2007,3/31/2007,TELEFÔNICA BRASIL PN ,VIVT4<XBSP>,1.026184883,0.010261849
3/1/2007,3/31/2007,RUMO LOG. ON ,RUMO3<XBSP>,,
3/1/2007,3/31/2007,TRANSMISSÃO PAULISTA PN ,TRPL4<XBSP>,4.01487237,0.040148724
3/1/2007,3/31/2007,ECORODOVIAS ON ,ECOR3<XBSP>,,
3/1/2007,3/31/2007,TAESA UNIT ,TAEE11<XBSP>,4.731769416,0.047317694
3/1/2007,3/31/2007,SUZANO PAPEL PNA ,SUZB3<XBSP>,,
3/1/2007,3/31/2007,B3 ON ,B3SA3<XBSP>,,
3/1/2007,3/31/2007,IOCHPE-MAXION ON ,MYPK3<XBSP>,,
3/1/2007,3/31/2007,AES TIETÊ UNIT ,AESB3<XBSP>,,
3/1/2007,3/31/2007,SER EDUCACIONAL ON ,SEER3<XBSP>,,
3/1/2007,3/31/2007,CVC BRASIL ON ,CVCB3<XBSP>,,
3/1/2007,3/31/2007,USIMINAS PNA ,USIM5<XBSP>,12.86053614,0.128605361
3/1/2007,3/31/2007,RUMO ON ,RAIL3<XBSP>,,
3/1/2007,3/31/2007,CARREFOUR BR ON ,CRFB3<XBSP>,,
3/1/2007,3/31/2007,VIA VAREJO UNIT ,VVAR11<XBSP>,,
3/1/2007,3/31/2007,TENDA ON ,TEND3<XBSP>,,
3/1/2007,3/31/2007,BRASKEM PNA ,BRKM5<XBSP>,11.52973824,0.115297382
3/1/2007,3/31/2007,ITAU UNIBANCO PN ,ITUB4<XBSP>,0.612913157,0.006129132
3/1/2007,3/31/2007,SMILES ON ,SMLS3<XBSP>,,
3/1/2007,3/31/2007,BRF S.A. ON ,BRFS3<XBSP>,7.8125,0.078125
3/1/2007,3/31/2007,BRASIL ON ,BBAS3<XBSP>,-2.233843,-0.02233843
3/1/2007,3/31/2007,VIAVAREJO UNT ,VVAR11<XBSP>,,
3/1/2007,3/31/2007,SID NACIONAL ON ,CSNA3<XBSP>,19.90553306,0.199055331
3/1/2007,3/31/2007,MAGAZINE LUIZA ON ,MGLU3<XBSP>,,
3/1/2007,3/31/2007,SUZANO PAPEL ON ,SUZB3<XBSP>,,
3/1/2007,3/31/2007,CCR SA ON ,CCRO3<XBSP>,2.514114958,0.02514115
3/1/2007,3/31/2007,KLABIN S/A UNT ,KLBN11<XBSP>,,
3/1/2007,3/31/2007,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,,
3/1/2007,3/31/2007,RAIADROGASIL ON ,RADL3<XBSP>,,
3/1/2007,3/31/2007,P.ACUCAR - CBD PN ,PCAR4<XBSP>,-4.534606205,-0.045346062
3/1/2007,3/31/2007,NATURA ON ,NTCO3<XBSP>,-11.94476667,-0.119447667
3/1/2007,3/31/2007,BBSEGURIDADE ON ,BBSE3<XBSP>,,
3/1/2007,3/31/2007,CYRELA REALT ON ,CYRE3<XBSP>,-2.944162437,-0.029441624
3/1/2007,3/31/2007,JBS ON ,JBSS3<XBSP>,,
3/1/2007,3/31/2007,VIA VAREJO ON ,VIIA3<XBSP>,,
3/1/2007,3/31/2007,BR MALLS PART ON ,BRML3<XBSP>,,
3/1/2007,3/31/2007,COGNA ON ,COGN3<XBSP>,,
3/1/2007,3/31/2007,HAPVIDA ON ,HAPV3<XBSP>,,
3/1/2007,3/31/2007,YDUQS PART ON ,YDUQ3<XBSP>,,
3/1/2007,3/31/2007,ENGIE BRASIL ON ,EGIE3<XBSP>,4.347826087,0.043478261
3/1/2007,3/31/2007,P.ACUCAR - CBD ON ,PCAR3<XBSP>,,
3/1/2007,3/31/2007,LOCAWEB ON ,LWSA3<XBSP>,,
3/1/2007,3/31/2007,GRUPO NATURA ON ,NTCO3<XBSP>,-11.94476667,-0.119447667
3/1/2007,3/31/2007,ENEVA ON ,ENEV3<XBSP>,,
3/1/2007,3/31/2007,MARFRIG ON ,MRFG3<XBSP>,,
3/1/2007,3/31/2007,BTGP BANCO UNT ,BPAC11<XBSP>,,
3/1/2007,3/31/2007,PETRO RIO ON ,PRIO3<XBSP>,,
3/1/2007,3/31/2007,SIMPAR ON ,SIMH3<XBSP>,,
3/1/2007,3/31/2007,KLABIN UNT ,KLBN11<XBSP>,,
3/1/2007,3/31/2007,VIA ON ,VIIA3<XBSP>,,
3/1/2007,3/31/2007,REDE DOR ON ,RDOR3<XBSP>,,
3/1/2007,3/31/2007,PETROBRAS BR ON ,VBBR3<XBSP>,,
3/1/2007,3/31/2007,ISHARES S&P 500 CI ,IVVB11<XBSP>,,
3/1/2007,3/31/2007,VIBRA ON ,VBBR3<XBSP>,,
3/1/2007,3/31/2007,TELEFÔNICA BRASIL ON ,VIVT3<XBSP>,2.214450172,0.022144502
3/1/2007,3/31/2007,PETZ ON ,PETZ3<XBSP>,,
3/1/2007,3/31/2007,MULTIPLAN ON ,MULT3<XBSP>,,
3/1/2007,3/31/2007,INTER BANCO UNIT ,BIDI11<XBSP>,,
3/1/2007,3/31/2007,ASSAÍ ON ,ASAI3<XBSP>,,
date_start,data_end,name,,,
4/1/2007,4/30/2007,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,8.798486282,0.087984863
