,date,ibov,cdi_acumulado
210,2012-07-31,0.03206755713,0.006754150140000001
211,2012-08-31,0.01718451967,0.006865558339999999
212,2012-09-30,0.03704807136,0.00537182188
213,2012-10-31,-0.03560625264,0.00607285126
214,2012-11-30,0.00711431976,0.00544492615
215,2012-12-31,0.06051431952,0.00534237555
216,2013-01-31,-0.01953996588,0.00586634973
217,2013-02-28,-0.039105771319999996,0.00481576144
218,2013-03-31,-0.01866815269,0.00537709267
219,2013-04-30,-0.0078435548,0.0060084243699999994
220,2013-05-31,-0.04299767484,0.00584858623
221,2013-06-30,-0.1130527417,0.005919437319999999
222,2013-07-31,0.01637271635,0.00708793976
223,2013-08-31,0.03684123233,0.00695788419
224,2013-09-30,0.04652976345,0.006991455939999999
225,2013-10-31,0.0366464137,0.0080336893
226,2013-11-30,-0.03269684459,0.00710519895
227,2013-12-31,-0.0185777981,0.0078038001
228,2014-01-31,-0.07511600365,0.00839774767
229,2014-02-28,-0.011419455060000002,0.00782672729
230,2014-03-31,0.07049730326999999,0.00759948646
231,2014-04-30,0.02404094101,0.00815454732
232,2014-05-31,-0.00749622283,0.00858300668
233,2014-06-30,0.03764710474,0.00817406469
234,2014-07-31,0.0500489016,0.00940427194
235,2014-08-31,0.09778072328000001,0.00859528548
236,2014-09-30,-0.117037593,0.00900583852
237,2014-10-31,0.00947981151,0.00944798635
238,2014-11-30,0.00175734056,0.00837855662
239,2014-12-31,-0.08619618449000001,0.00955840245
240,2015-01-31,-0.06199132122,0.00929346124
241,2015-02-28,0.09968661394,0.00818524853
242,2015-03-31,-0.00839423841,0.010361239310000001
243,2015-04-30,0.09929618768,0.00948274866
244,2015-05-31,-0.06169414359,0.009838448560000001
245,2015-06-30,0.0060652009100000005,0.010658295449999999
246,2015-07-31,-0.041748304449999996,0.01177315988
247,2015-08-31,-0.08333988676000001,0.01107487902
248,2015-09-30,-0.03358713137,0.01107487554
249,2015-10-31,0.01795423778,0.011077335269999999
250,2015-11-30,-0.01630766547,0.01055176245
251,2015-12-31,-0.03925088653,0.01161303106
252,2016-01-31,-0.06791390805,0.01054929541
253,2016-02-29,0.05910159634,0.01001485772
254,2016-03-31,0.169700652,0.011605298909999999
255,2016-04-30,0.07701528319,0.01054472605
256,2016-05-31,-0.10089037279999999,0.011074872309999999
257,2016-06-30,0.0630273772,0.01160529694
258,2016-07-31,0.1122151923,0.01107487042
259,2016-08-31,0.01034759545,0.0121359991
260,2016-09-30,0.00804822024,0.01107486963
261,2016-10-31,0.1123408776,0.01047438158
262,2016-11-30,-0.04648512107,0.01036887871
263,2016-12-31,-0.02712176526,0.01121762151
264,2017-01-31,0.0737709001,0.01084565515
265,2017-02-28,0.030802535949999998,0.00863812261
266,2017-03-31,-0.02517176202,0.01050415511
267,2017-04-30,0.00644774098,0.007852953670000001
268,2017-05-31,-0.04116019143,0.00925554909
269,2017-06-30,0.00299787916,0.00808098686
270,2017-07-31,0.048029380440000005,0.00797153215
271,2017-08-31,0.07456083130999999,0.00801452164
272,2017-09-30,0.04882413438,0.00637718811
273,2017-10-31,0.00020163269000000002,0.0064314937100000006
274,2017-11-30,-0.03145670165,0.0056745230800000004
275,2017-12-31,0.061567723330000004,0.0053765795900000005
276,2018-01-31,0.1113925171,0.005833859729999999
277,2018-02-28,0.005192391710000001,0.00464927217
278,2018-03-31,0.00014012297,0.00531556834
279,2018-04-30,0.008785041649999999,0.00517512769
280,2018-05-31,-0.10871318170000001,0.0051751278
281,2018-06-30,-0.051998726839999995,0.0051751294599999996
282,2018-07-31,0.08875338567,0.00542223027
283,2018-08-31,-0.03209916532,0.005669393040000001
284,2018-09-30,0.03475464064,0.00468110713
285,2018-10-31,0.10185117849999999,0.00543048026
286,2018-11-30,0.02379770668,0.0049355836
287,2018-12-31,-0.01806354418,0.0049355812599999995
288,2019-01-31,0.1081667459,0.00543047835
289,2019-02-28,-0.018578194189999998,0.0049355842
290,2019-03-31,-0.0017763368199999999,0.00468822711
291,2019-04-30,0.00983885478,0.00518300473
