date_start,data_end,name,ticker,indic,retorno,ret
8/1/2020,8/31/2020,MAGAZINE LUIZA ON ,MGLU3<XBSP>,3,15.49993805,0.15499938
8/1/2020,8/31/2020,ITAU UNIBANCO PN ,ITUB4<XBSP>,2,-12.17964494,-0.121796449
8/1/2020,8/31/2020,LOCALIZA ON ,RENT3<XBSP>,2,-5.282796544,-0.052827965
9/1/2020,9/30/2020,VIA VAREJO ON ,VIIA3<XBSP>,9,-15.36585366,-0.153658537
9/1/2020,9/30/2020,VALE ON ,VALE3<XBSP>,5,3.185232038,0.03185232
9/1/2020,9/30/2020,BRADESCO PN ,BBDC4<XBSP>,4,-6.32873118,-0.063287312
9/1/2020,9/30/2020,TOTVS ON ,TOTS3<XBSP>,3,-6.098406098,-0.060984061
9/1/2020,9/30/2020,PETROBRAS PN ,PETR4<XBSP>,3,-10.41571494,-0.104157149
9/1/2020,9/30/2020,B3 ON ,B3SA3<XBSP>,3,-5.164464538,-0.051644645
9/1/2020,9/30/2020,BRASIL ON ,BBAS3<XBSP>,3,-8.98768931,-0.089876893
9/1/2020,9/30/2020,MAGAZINE LUIZA ON ,MGLU3<XBSP>,3,-4.312379318,-0.043123793
9/1/2020,9/30/2020,JBS ON ,JBSS3<XBSP>,2,-7.887700535,-0.078877005
9/1/2020,9/30/2020,ITAU UNIBANCO PN ,ITUB4<XBSP>,2,-4.397705545,-0.043977055
10/1/2020,10/31/2020,B3 ON ,B3SA3<XBSP>,5,-7.198691147,-0.071986911
10/1/2020,10/31/2020,VIA VAREJO ON ,VIIA3<XBSP>,5,-1.095100865,-0.010951009
10/1/2020,10/31/2020,GERDAU PN ,GGBR4<XBSP>,5,4.855769231,0.048557692
10/1/2020,10/31/2020,WEG ON ,WEGE3<XBSP>,4,15.41856925,0.154185693
10/1/2020,10/31/2020,VALE ON ,VALE3<XBSP>,4,2.436136018,0.02436136
10/1/2020,10/31/2020,MAGAZINE LUIZA ON ,MGLU3<XBSP>,4,10.44843049,0.104484305
10/1/2020,10/31/2020,GRUPO NATURA ON ,NTCO3<XBSP>,4,-9.837668688,-0.098376687
10/1/2020,10/31/2020,BRADESCO PN ,BBDC4<XBSP>,3,3.965152708,0.039651527
10/1/2020,10/31/2020,JBS ON ,JBSS3<XBSP>,3,-5.902273827,-0.059022738
10/1/2020,10/31/2020,PETROBRAS PN ,PETR4<XBSP>,3,-3.416624171,-0.034166242
11/1/2020,11/30/2020,VIA VAREJO ON ,VIIA3<XBSP>,6,3.438228438,0.034382284
11/1/2020,11/30/2020,VALE ON ,VALE3<XBSP>,6,28.81915772,0.288191577
11/1/2020,11/30/2020,B3 ON ,B3SA3<XBSP>,6,9.951028404,0.099510284
11/1/2020,11/30/2020,PETROBRAS PN ,PETR4<XBSP>,5,31.46779303,0.31467793
11/1/2020,11/30/2020,GERDAU PN ,GGBR4<XBSP>,5,4.177558471,0.041775585
11/1/2020,11/30/2020,MAGAZINE LUIZA ON ,MGLU3<XBSP>,4,-5.075111652,-0.050751117
11/1/2020,11/30/2020,BRADESCO PN ,BBDC4<XBSP>,3,20.64550927,0.206455093
11/1/2020,11/30/2020,WEG ON ,WEGE3<XBSP>,2,-2.980350785,-0.029803508
11/1/2020,11/30/2020,JBS ON ,JBSS3<XBSP>,2,19.02313625,0.190231362
11/1/2020,11/30/2020,BRASIL ON ,BBAS3<XBSP>,2,14.28076556,0.142807656
12/1/2020,12/31/2020,PETROBRAS PN ,PETR4<XBSP>,7,13.81526104,0.13815261
12/1/2020,12/31/2020,B3 ON ,B3SA3<XBSP>,7,10.4222341,0.104222341
12/1/2020,12/31/2020,VALE ON ,VALE3<XBSP>,6,12.11538462,0.121153846
12/1/2020,12/31/2020,VIA VAREJO ON ,VIIA3<XBSP>,5,-8.957746479,-0.089577465
12/1/2020,12/31/2020,BRADESCO PN ,BBDC4<XBSP>,4,13.45313966,0.134531397
12/1/2020,12/31/2020,JBS ON ,JBSS3<XBSP>,3,2.203023758,0.022030238
12/1/2020,12/31/2020,BRASIL ON ,BBAS3<XBSP>,3,14.93882579,0.149388258
12/1/2020,12/31/2020,GERDAU PN ,GGBR4<XBSP>,2,8.94519632,0.089451963
12/1/2020,12/31/2020,CCR SA ON ,CCRO3<XBSP>,2,3.297546012,0.03297546
12/1/2020,12/31/2020,HAPVIDA ON ,HAPV3<XBSP>,2,5.825242718,0.058252427
1/1/2021,1/31/2021,B3 ON ,B3SA3<XBSP>,10,-2.641698595,-0.026416986
1/1/2021,1/31/2021,PETROBRAS PN ,PETR4<XBSP>,9,-5.822159492,-0.058221595
1/1/2021,1/31/2021,VALE ON ,VALE3<XBSP>,8,0.571755289,0.005717553
1/1/2021,1/31/2021,VIA VAREJO ON ,VIIA3<XBSP>,5,-9.096534654,-0.090965347
1/1/2021,1/31/2021,ITAU UNIBANCO PN ,ITUB4<XBSP>,4,-10.20512532,-0.102051253
1/1/2021,1/31/2021,BRADESCO PN ,BBDC4<XBSP>,4,-8.777545051,-0.087775451
1/1/2021,1/31/2021,WEG ON ,WEGE3<XBSP>,3,10.6284658,0.106284658
1/1/2021,1/31/2021,JBS ON ,JBSS3<XBSP>,3,2.197802198,0.021978022
1/1/2021,1/31/2021,BRASIL ON ,BBAS3<XBSP>,3,-12.73195876,-0.127319588
1/1/2021,1/31/2021,MAGAZINE LUIZA ON ,MGLU3<XBSP>,2,1.28256513,0.012825651
2/1/2021,2/28/2021,VALE ON ,VALE3<XBSP>,12,7.470153496,0.074701535
2/1/2021,2/28/2021,B3 ON ,B3SA3<XBSP>,7,-9.197324415,-0.091973244
2/1/2021,2/28/2021,PETROBRAS PN ,PETR4<XBSP>,7,-16.6729112,-0.166729112
2/1/2021,2/28/2021,BRADESCO PN ,BBDC4<XBSP>,6,-6.88253297,-0.06882533
2/1/2021,2/28/2021,RUMO ON ,RAIL3<XBSP>,3,-10.83743842,-0.108374384
2/1/2021,2/28/2021,VIA VAREJO ON ,VIIA3<XBSP>,3,-19.19673247,-0.191967325
2/1/2021,2/28/2021,JBS ON ,JBSS3<XBSP>,3,6.782464847,0.067824648
2/1/2021,2/28/2021,ENEVA ON ,ENEV3<XBSP>,3,8.626198083,0.086261981
2/1/2021,2/28/2021,GERDAU PN ,GGBR4<XBSP>,3,11.2688172,0.112688172
2/1/2021,2/28/2021,LOJAS RENNER ON ,LREN3<XBSP>,3,-11.59874608,-0.115987461
3/1/2021,3/31/2021,VALE ON ,VALE3<XBSP>,15,8.319445219,0.083194452
3/1/2021,3/31/2021,B3 ON ,B3SA3<XBSP>,8,2.671380218,0.026713802
3/1/2021,3/31/2021,GERDAU PN ,GGBR4<XBSP>,7,17.35992348,0.173599235
3/1/2021,3/31/2021,BRADESCO PN ,BBDC4<XBSP>,4,16.49069233,0.164906923
3/1/2021,3/31/2021,TOTVS ON ,TOTS3<XBSP>,3,-7.807520714,-0.078075207
3/1/2021,3/31/2021,MARFRIG ON ,MRFG3<XBSP>,3,26.69064748,0.266906475
3/1/2021,3/31/2021,ITAU UNIBANCO PN ,ITUB4<XBSP>,3,9.736910357,0.097369104
3/1/2021,3/31/2021,BTGP BANCO UNT ,BPAC11<XBSP>,3,-4.515938607,-0.045159386
3/1/2021,3/31/2021,JBS ON ,JBSS3<XBSP>,3,17.27343145,0.172734314
3/1/2021,3/31/2021,KLABIN S/A UNT ,KLBN11<XBSP>,3,-6.243637598,-0.062436376
4/1/2021,4/30/2021,VALE ON ,VALE3<XBSP>,15,11.27896295,0.112789629
4/1/2021,4/30/2021,GERDAU PN ,GGBR4<XBSP>,9,9.92720053,0.099272005
4/1/2021,4/30/2021,B3 ON ,B3SA3<XBSP>,8,-5.712193336,-0.057121933
4/1/2021,4/30/2021,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,6,-1.314550975,-0.01314551
4/1/2021,4/30/2021,VIA VAREJO ON ,VIIA3<XBSP>,4,-1.988400994,-0.01988401
4/1/2021,4/30/2021,WEG ON ,WEGE3<XBSP>,4,-6.089055794,-0.060890558
4/1/2021,4/30/2021,PETROBRAS PN ,PETR4<XBSP>,3,1.303306322,0.013033063
4/1/2021,4/30/2021,JBS ON ,JBSS3<XBSP>,3,2.776166443,0.027761664
4/1/2021,4/30/2021,PETRO RIO ON ,PRIO3<XBSP>,3,-0.758560902,-0.007585609
4/1/2021,4/30/2021,TOTVS ON ,TOTS3<XBSP>,3,7.812963438,0.078129634
5/1/2021,5/31/2021,VALE ON ,VALE3<XBSP>,10,5.283434232,0.052834342
5/1/2021,5/31/2021,GERDAU PN ,GGBR4<XBSP>,7,0.255619178,0.002556192
5/1/2021,5/31/2021,PETROBRAS PN ,PETR4<XBSP>,6,13.75952583,0.137595258
5/1/2021,5/31/2021,B3 ON ,B3SA3<XBSP>,5,2.174757282,0.021747573
5/1/2021,5/31/2021,BRADESCO PN ,BBDC4<XBSP>,5,11.11309853,0.111130985
5/1/2021,5/31/2021,LOCALIZA ON ,RENT3<XBSP>,3,-2.529546363,-0.025295464
5/1/2021,5/31/2021,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,3,7.538205061,0.075382051
5/1/2021,5/31/2021,CYRELA REALT ON ,CYRE3<XBSP>,3,1.572460689,0.015724607
5/1/2021,5/31/2021,BTGP BANCO UNT ,BPAC11<XBSP>,3,15.35962877,0.153596288
5/1/2021,5/31/2021,LOJAS RENNER ON ,LREN3<XBSP>,3,15.84158416,0.158415842
6/1/2021,6/30/2021,VALE ON ,VALE3<XBSP>,10,0.604087506,0.006040875
6/1/2021,6/30/2021,PETROBRAS PN ,PETR4<XBSP>,6,9.527353926,0.095273539
6/1/2021,6/30/2021,MAGAZINE LUIZA ON ,MGLU3<XBSP>,5,4.910714286,0.049107143
6/1/2021,6/30/2021,B3 ON ,B3SA3<XBSP>,5,-2.881513357,-0.028815134
6/1/2021,6/30/2021,GERDAU PN ,GGBR4<XBSP>,4,-10.05467801,-0.10054678
6/1/2021,6/30/2021,LOJAS RENNER ON ,LREN3<XBSP>,4,-5.284982654,-0.052849827
6/1/2021,6/30/2021,BRADESCO PN ,BBDC4<XBSP>,4,-2.764193682,-0.027641937
6/1/2021,6/30/2021,TOTVS ON ,TOTS3<XBSP>,3,9.225413403,0.092254134
6/1/2021,6/30/2021,JBS ON ,JBSS3<XBSP>,3,-3.801652893,-0.038016529
6/1/2021,6/30/2021,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,3,0.931414056,0.009314141
7/1/2021,7/31/2021,VALE ON ,VALE3<XBSP>,12,-3.964679912,-0.039646799
7/1/2021,7/31/2021,PETROBRAS PN ,PETR4<XBSP>,5,-8.562691132,-0.085626911
7/1/2021,7/31/2021,B3 ON ,B3SA3<XBSP>,5,-9.334126041,-0.09334126
7/1/2021,7/31/2021,MAGAZINE LUIZA ON ,MGLU3<XBSP>,4,-2.529835399,-0.025298354
7/1/2021,7/31/2021,LOJAS RENNER ON ,LREN3<XBSP>,4,-6.624463034,-0.06624463
7/1/2021,7/31/2021,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,4,1.729058251,0.017290583
7/1/2021,7/31/2021,TOTVS ON ,TOTS3<XBSP>,3,-6.082337318,-0.060823373
7/1/2021,7/31/2021,SIMPAR ON ,SIMH3<XBSP>,3,25.2247393,0.252247393
7/1/2021,7/31/2021,KLABIN UNT ,KLBN11<XBSP>,3,-7.137433561,-0.071374336
7/1/2021,7/31/2021,VIA VAREJO ON ,VIIA3<XBSP>,2,-20.26599113,-0.202659911
8/1/2021,8/31/2021,VALE ON ,VALE3<XBSP>,9,-9.268113277,-0.092681133
8/1/2021,8/31/2021,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,6,2.508611883,0.025086119
8/1/2021,8/31/2021,PETROBRAS PN ,PETR4<XBSP>,4,7.058473774,0.070584738
8/1/2021,8/31/2021,VIA ON ,VIIA3<XBSP>,4,-17.47418586,-0.174741859
8/1/2021,8/31/2021,SIMPAR ON ,SIMH3<XBSP>,4,-14.71643934,-0.147164393
8/1/2021,8/31/2021,USIMINAS PNA ,USIM5<XBSP>,3,-10.11181332,-0.101118133
8/1/2021,8/31/2021,LOJAS RENNER ON ,LREN3<XBSP>,3,-7.84503632,-0.078450363
8/1/2021,8/31/2021,BTGP BANCO UNT ,BPAC11<XBSP>,3,-2.862311888,-0.028623119
8/1/2021,8/31/2021,JBS ON ,JBSS3<XBSP>,3,0.423214583,0.004232146
8/1/2021,8/31/2021,B3 ON ,B3SA3<XBSP>,3,-7.737704918,-0.077377049
9/1/2021,9/30/2021,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,7,-6.45109135,-0.064510914
9/1/2021,9/30/2021,VALE ON ,VALE3<XBSP>,6,-14.71463269,-0.147146327
9/1/2021,9/30/2021,REDE DOR ON ,RDOR3<XBSP>,4,0.205881055,0.002058811
9/1/2021,9/30/2021,PETROBRAS BR ON ,VBBR3<XBSP>,3,-12.47108318,-0.124710832
9/1/2021,9/30/2021,PETRO RIO ON ,PRIO3<XBSP>,3,30.51643193,0.305164319
9/1/2021,9/30/2021,WEG ON ,WEGE3<XBSP>,2,11.50129175,0.115012917
9/1/2021,9/30/2021,LOJAS RENNER ON ,LREN3<XBSP>,2,-9.246519752,-0.092465198
9/1/2021,9/30/2021,BRADESCO PN ,BBDC4<XBSP>,2,-9.94765946,-0.099476595
9/1/2021,9/30/2021,B3 ON ,B3SA3<XBSP>,2,-8.070164231,-0.080701642
9/1/2021,9/30/2021,PETROBRAS PN ,PETR4<XBSP>,2,0.147112909,0.001471129
10/1/2021,10/31/2021,VALE ON ,VALE3<XBSP>,7,-6.072927597,-0.060729276
10/1/2021,10/31/2021,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,5,-2.235197083,-0.022351971
10/1/2021,10/31/2021,REDE DOR ON ,RDOR3<XBSP>,4,-13.12030629,-0.131203063
10/1/2021,10/31/2021,ITAÚSA PN ,ITSA4<XBSP>,4,-7.989228007,-0.07989228
10/1/2021,10/31/2021,PETROBRAS PN ,PETR4<XBSP>,4,0.073448403,0.000734484
10/1/2021,10/31/2021,JBS ON ,JBSS3<XBSP>,3,5.341246291,0.053412463
10/1/2021,10/31/2021,LOJAS RENNER ON ,LREN3<XBSP>,3,-6.362579896,-0.063625799
10/1/2021,10/31/2021,ISHARES S&P 500 CI ,IVVB11<XBSP>,3,10.98039216,0.109803922
10/1/2021,10/31/2021,GERDAU PN ,GGBR4<XBSP>,2,-0.73800738,-0.007380074
10/1/2021,10/31/2021,USIMINAS PNA ,USIM5<XBSP>,2,-17.80397022,-0.178039702
11/1/2021,11/30/2021,GERDAU PN ,GGBR4<XBSP>,5,2.698699616,0.026986996
11/1/2021,11/30/2021,JBS ON ,JBSS3<XBSP>,4,-6.238734973,-0.06238735
11/1/2021,11/30/2021,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,4,-2.762359031,-0.02762359
11/1/2021,11/30/2021,VALE ON ,VALE3<XBSP>,4,-2.318111996,-0.02318112
11/1/2021,11/30/2021,VIBRA ON ,VBBR3<XBSP>,3,3.717826502,0.037178265
11/1/2021,11/30/2021,TELEFÔNICA BRASIL ON ,VIVT3<XBSP>,3,10.47891037,0.104789104
11/1/2021,11/30/2021,PETROBRAS PN ,PETR4<XBSP>,3,8,0.08
11/1/2021,11/30/2021,ITAÚSA PN ,ITSA4<XBSP>,3,-4.1668561,-0.041668561
11/1/2021,11/30/2021,PETZ ON ,PETZ3<XBSP>,3,-2.983484283,-0.029834843
11/1/2021,11/30/2021,REDE DOR ON ,RDOR3<XBSP>,3,-14.9661017,-0.149661017
12/1/2021,12/31/2021,VALE ON ,VALE3<XBSP>,9,11.45103645,0.114510365
12/1/2021,12/31/2021,GERDAU PN ,GGBR4<XBSP>,5,5.658914729,0.056589147
12/1/2021,12/31/2021,BRADESCO PN ,BBDC4<XBSP>,5,-2.225123816,-0.022251238
12/1/2021,12/31/2021,BRASIL ON ,BBAS3<XBSP>,4,-8.896058936,-0.088960589
12/1/2021,12/31/2021,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,4,-6.315749463,-0.063157495
12/1/2021,12/31/2021,SUZANO PAPEL ON ,SUZB3<XBSP>,3,7.033475784,0.070334758
12/1/2021,12/31/2021,VIBRA ON ,VBBR3<XBSP>,3,-1.077109305,-0.010771093
12/1/2021,12/31/2021,MULTIPLAN ON ,MULT3<XBSP>,3,-1.939087015,-0.01939087
12/1/2021,12/31/2021,PETROBRAS PN ,PETR4<XBSP>,3,8.59532436,0.085953244
12/1/2021,12/31/2021,REDE DOR ON ,RDOR3<XBSP>,3,-10.45996081,-0.104599608
1/1/2022,1/31/2022,VALE ON ,VALE3<XBSP>,12,3.732683427,0.037326834
1/1/2022,1/31/2022,GERDAU PN ,GGBR4<XBSP>,6,2.127659574,0.021276596
1/1/2022,1/31/2022,PETRO RIO ON ,PRIO3<XBSP>,4,15.72327044,0.157232704
1/1/2022,1/31/2022,BRADESCO PN ,BBDC4<XBSP>,4,18.80267069,0.188026707
1/1/2022,1/31/2022,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,4,21.00886905,0.21008869
1/1/2022,1/31/2022,VIBRA ON ,VBBR3<XBSP>,3,7.009345794,0.070093458
1/1/2022,1/31/2022,SUZANO PAPEL ON ,SUZB3<XBSP>,3,-0.338619337,-0.003386193
1/1/2022,1/31/2022,MAGAZINE LUIZA ON ,MGLU3<XBSP>,3,-3.047091413,-0.030470914
1/1/2022,1/31/2022,COPEL PNB ,CPLE6<XBSP>,3,13.37856199,0.13378562
1/1/2022,1/31/2022,PETROBRAS PN ,PETR4<XBSP>,3,13.70826011,0.137082601
2/1/2022,2/28/2022,VALE ON ,VALE3<XBSP>,10,14.10906393,0.141090639
2/1/2022,2/28/2022,BRADESCO PN ,BBDC4<XBSP>,6,-10.67153228,-0.106715323
2/1/2022,2/28/2022,PETRO RIO ON ,PRIO3<XBSP>,6,7.943143813,0.079431438
2/1/2022,2/28/2022,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,5,0.676686251,0.006766863
2/1/2022,2/28/2022,GERDAU PN ,GGBR4<XBSP>,5,-8.548850575,-0.085488506
2/1/2022,2/28/2022,COSAN ON ,CSAN3<XBSP>,4,-11.19057636,-0.111905764
2/1/2022,2/28/2022,WEG ON ,WEGE3<XBSP>,3,-7.948432382,-0.079484324
2/1/2022,2/28/2022,VIBRA ON ,VBBR3<XBSP>,3,3.013100437,0.030131004
2/1/2022,2/28/2022,KLABIN UNT ,KLBN11<XBSP>,3,-5.397276563,-0.053972766
2/1/2022,2/28/2022,BRASIL ON ,BBAS3<XBSP>,3,7.807715861,0.078077159
3/1/2022,3/31/2022,VALE ON ,VALE3<XBSP>,12,7.580624204,0.075806242
3/1/2022,3/31/2022,PETRO RIO ON ,PRIO3<XBSP>,8,-7.784663052,-0.077846631
3/1/2022,3/31/2022,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,5,7.966454964,0.07966455
3/1/2022,3/31/2022,PETROBRAS PN ,PETR4<XBSP>,5,-1.617647059,-0.016176471
3/1/2022,3/31/2022,BRADESCO PN ,BBDC4<XBSP>,5,9.292158297,0.092921583
3/1/2022,3/31/2022,TAESA UNIT ,TAEE11<XBSP>,4,11.94521938,0.119452194
3/1/2022,3/31/2022,SUZANO PAPEL ON ,SUZB3<XBSP>,4,0.145269657,0.001452697
3/1/2022,3/31/2022,BRASIL ON ,BBAS3<XBSP>,4,1.517873254,0.015178733
3/1/2022,3/31/2022,VIBRA ON ,VBBR3<XBSP>,3,-0.890207715,-0.008902077
3/1/2022,3/31/2022,BTGP BANCO UNT ,BPAC11<XBSP>,3,1.36239782,0.013623978
4/1/2022,4/30/2022,VALE ON ,VALE3<XBSP>,11,-12.87656904,-0.12876569
4/1/2022,4/30/2022,BRASIL ON ,BBAS3<XBSP>,5,-4.265129683,-0.042651297
4/1/2022,4/30/2022,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,5,-13.08099999,-0.13081
4/1/2022,4/30/2022,PETROBRAS PN ,PETR4<XBSP>,4,-1.055644354,-0.010556444
4/1/2022,4/30/2022,SUZANO PAPEL ON ,SUZB3<XBSP>,3,-10.04533092,-0.100453309
4/1/2022,4/30/2022,WEG ON ,WEGE3<XBSP>,3,-13.67938056,-0.136793806
4/1/2022,4/30/2022,JBS ON ,JBSS3<XBSP>,3,1.665323664,0.016653237
4/1/2022,4/30/2022,PETRO RIO ON ,PRIO3<XBSP>,3,12.13775725,0.121377572
4/1/2022,4/30/2022,BRADESCO PN ,BBDC4<XBSP>,3,-10.9131925,-0.109131925
4/1/2022,4/30/2022,INTER BANCO UNIT ,BIDI11<XBSP>,2,-28.44339623,-0.284433962
5/1/2022,5/31/2022,VALE ON ,VALE3<XBSP>,13,3.505823028,0.03505823
5/1/2022,5/31/2022,BRASIL ON ,BBAS3<XBSP>,8,12.19314811,0.121931481
5/1/2022,5/31/2022,PETRO RIO ON ,PRIO3<XBSP>,6,4.831460674,0.048314607
5/1/2022,5/31/2022,PETROBRAS PN ,PETR4<XBSP>,5,10.62807508,0.106280751
5/1/2022,5/31/2022,JBS ON ,JBSS3<XBSP>,4,-3.276277205,-0.032762772
5/1/2022,5/31/2022,BRADESCO PN ,BBDC4<XBSP>,3,14.13609097,0.14136091
5/1/2022,5/31/2022,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,3,9.674728067,0.096747281
5/1/2022,5/31/2022,TAESA UNIT ,TAEE11<XBSP>,3,-3.188909546,-0.031889095
5/1/2022,5/31/2022,LOCALIZA ON ,RENT3<XBSP>,2,9.216843789,0.092168438
5/1/2022,5/31/2022,TOTVS ON ,TOTS3<XBSP>,2,-11.26055677,-0.112605568
6/1/2022,6/30/2022,VALE ON ,VALE3<XBSP>,13,-11.19359703,-0.11193597
6/1/2022,6/30/2022,PETRO RIO ON ,PRIO3<XBSP>,7,-21.43622722,-0.214362272
6/1/2022,6/30/2022,BRASIL ON ,BBAS3<XBSP>,5,-8.166804535,-0.081668045
6/1/2022,6/30/2022,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,5,-13.28247078,-0.132824708
6/1/2022,6/30/2022,PETROBRAS PN ,PETR4<XBSP>,4,-7.085828343,-0.070858283
6/1/2022,6/30/2022,SUZANO PAPEL ON ,SUZB3<XBSP>,3,-7.121495327,-0.071214953
6/1/2022,6/30/2022,LOCALIZA ON ,RENT3<XBSP>,3,-8.883866481,-0.088838665
6/1/2022,6/30/2022,KLABIN UNT ,KLBN11<XBSP>,3,-9.579230081,-0.095792301
6/1/2022,6/30/2022,BRADESCO PN ,BBDC4<XBSP>,2,-15.13894221,-0.151389422
6/1/2022,6/30/2022,JBS ON ,JBSS3<XBSP>,2,-11.26404494,-0.112640449
7/1/2022,7/31/2022,VALE ON ,VALE3<XBSP>,15,-8.894984326,-0.088949843
7/1/2022,7/31/2022,SUZANO PAPEL ON ,SUZB3<XBSP>,4,-2.817468304,-0.028174683
7/1/2022,7/31/2022,PETROBRAS PN ,PETR4<XBSP>,4,22.26996062,0.222699606
7/1/2022,7/31/2022,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,4,4.271742226,0.042717422
7/1/2022,7/31/2022,BRASIL ON ,BBAS3<XBSP>,4,7.759137208,0.077591372
7/1/2022,7/31/2022,BB SEGURIDADE ON ,BBSE3<XBSP>,3,11.67180277,0.116718028
7/1/2022,7/31/2022,PETRO RIO ON ,PRIO3<XBSP>,3,10.14097317,0.101409732
7/1/2022,7/31/2022,EQUATORIAL ON ,EQTL3<XBSP>,3,8.625218914,0.086252189
7/1/2022,7/31/2022,KLABIN UNT ,KLBN11<XBSP>,3,-1.336633663,-0.013366337
7/1/2022,7/31/2022,ASSAÍ ON ,ASAI3<XBSP>,3,11.0721794,0.110721794
