,Unnamed: 0,date,ibov,cdi_acumulado
301,301,2020-02-29,-0.08429106851,0.00293727304
302,302,2020-03-31,-0.2990432994,0.00338369929
303,303,2020-04-30,0.1025219749,0.00284926149
304,304,2020-05-31,0.08566702387,0.00235807401
305,305,2020-06-30,0.08756296581,0.00212327887
306,306,2020-07-31,0.0826505941499999,0.0019433898499999
307,307,2020-08-31,-0.03442826626,0.0015989281199999
308,308,2020-09-30,-0.04796025728,0.0015697106799999
309,309,2020-10-31,-0.00688114949,0.00156970989
310,310,2020-11-30,0.1590264858,0.00149490808
311,311,2020-12-31,0.0929709921599999,0.00164452252
312,312,2021-01-31,-0.0331858645,0.00149490529
313,313,2021-02-28,-0.0437341370399999,0.00134531502
314,314,2021-03-31,0.05996764489,0.00201087958
315,315,2021-04-30,0.01937792947,0.00207794522
316,316,2021-05-31,0.06158342602,0.00270321375
317,317,2021-06-30,0.00464228983,0.00307774986
318,318,2021-07-31,-0.03943852155,0.00355616543
319,319,2021-08-31,-0.02479261424,0.00427945568
320,320,2021-09-30,-0.06568329977,0.00441991638
321,321,2021-10-31,-0.0673855708,0.00485988473
322,322,2021-11-30,-0.01531641667,0.00586754157
323,323,2021-12-31,0.02852354574,0.00769089
324,324,2022-01-31,0.06984258332,0.00732275545
325,325,2022-02-28,0.00890314562,0.00755033429
326,326,2022-03-31,0.0606078524,0.00927051464
327,327,2022-04-30,-0.1010262316,0.00834324864
328,328,2022-05-31,0.03220683792,0.0103459733499999
329,329,2022-06-30,-0.1150291992,0.01015322834
330,330,2022-07-31,0.04691139154,0.01034852639
